,image1,image2,label
667,demo\Data\LFW_Demo\Andre_Agassi_0015.jpg,demo\Data\LFW_Demo\Andre_Agassi_0035.jpg,1
3019,demo\Data\LFW_Demo\Charles_Tannok_0001.jpg,demo\Data\LFW_Demo\Jose_Maria_Aznar_0003.jpg,0
357,demo\Data\LFW_Demo\Vladimir_Putin_0035.jpg,demo\Data\LFW_Demo\Joschka_Fischer_0014.jpg,0
5063,demo\Data\LFW_Demo\Andre_Agassi_0027.jpg,demo\Data\LFW_Demo\Andre_Agassi_0014.jpg,1
2831,demo\Data\LFW_Demo\Vladimir_Putin_0036.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0032.jpg,1
2783,demo\Data\LFW_Demo\Christy_Turlington_0001.jpg,demo\Data\LFW_Demo\Lance_Armstrong_0017.jpg,0
1353,demo\Data\LFW_Demo\Vladimir_Putin_0043.jpg,demo\Data\LFW_Demo\Vladimir_Voltchkov_0002.jpg,0
5131,demo\Data\LFW_Demo\Andre_Agassi_0029.jpg,demo\Data\LFW_Demo\Luiz_Inacio_Lula_da_Silva_0014.jpg,0
470,demo\Data\LFW_Demo\Andre_Agassi_0030.jpg,demo\Data\LFW_Demo\Kim_Clijsters_0005.jpg,0
2703,demo\Data\LFW_Demo\Jonathan_Edwards_0005.jpg,demo\Data\LFW_Demo\Nestor_Kirchner_0037.jpg,0
3330,demo\Data\LFW_Demo\Fabrice_Santoro_0002.jpg,demo\Data\LFW_Demo\Fabrice_Santoro_0001.jpg,1
3637,demo\Data\LFW_Demo\Gordon_Brown_0004.jpg,demo\Data\LFW_Demo\Gordon_Brown_0002.jpg,1
1396,demo\Data\LFW_Demo\Guillermo_Coria_0004.jpg,demo\Data\LFW_Demo\Herbert_Haupt_0001.jpg,0
3584,demo\Data\LFW_Demo\Ken_Kutaragi_0001.jpg,demo\Data\LFW_Demo\Jennifer_Capriati_0034.jpg,0
5888,demo\Data\LFW_Demo\Muhammad_Ali_0010.jpg,demo\Data\LFW_Demo\Howard_Dean_0006.jpg,0
5262,demo\Data\LFW_Demo\Andre_Agassi_0019.jpg,demo\Data\LFW_Demo\Andre_Agassi_0028.jpg,1
5645,demo\Data\LFW_Demo\Jean-Marc_Olive_0001.jpg,demo\Data\LFW_Demo\Scott_Gorelick_0001.jpg,0
3376,demo\Data\LFW_Demo\Judy_Spreckels_0001.jpg,demo\Data\LFW_Demo\Mike_Martz_0002.jpg,0
1256,demo\Data\LFW_Demo\Jim_Zorn_0001.jpg,demo\Data\LFW_Demo\Sachiko_Yamada_0001.jpg,0
3512,demo\Data\LFW_Demo\Matthew_Broderick_0002.jpg,demo\Data\LFW_Demo\Luiz_Inacio_Lula_da_Silva_0010.jpg,0
5651,demo\Data\LFW_Demo\Andre_Agassi_0028.jpg,demo\Data\LFW_Demo\Andre_Agassi_0026.jpg,1
5778,demo\Data\LFW_Demo\Andre_Agassi_0009.jpg,demo\Data\LFW_Demo\Andre_Agassi_0031.jpg,1
1250,demo\Data\LFW_Demo\Vladimir_Putin_0021.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0043.jpg,1
5795,demo\Data\LFW_Demo\Andre_Agassi_0015.jpg,demo\Data\LFW_Demo\Andre_Agassi_0026.jpg,1
5348,demo\Data\LFW_Demo\Ann_Veneman_0005.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0010.jpg,0
6315,demo\Data\LFW_Demo\Vladimir_Putin_0009.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0022.jpg,1
4298,demo\Data\LFW_Demo\Teresa_Graves_0001.jpg,demo\Data\LFW_Demo\Gloria_Gaynor_0001.jpg,0
3284,demo\Data\LFW_Demo\Andre_Agassi_0006.jpg,demo\Data\LFW_Demo\Andre_Agassi_0019.jpg,1
2933,demo\Data\LFW_Demo\Sourav_Ganguly_0002.jpg,demo\Data\LFW_Demo\Sourav_Ganguly_0005.jpg,1
4175,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0008.jpg,1
5268,demo\Data\LFW_Demo\Martin_Howard_0001.jpg,demo\Data\LFW_Demo\Jorge_Batlle_0003.jpg,0
4910,demo\Data\LFW_Demo\Vladimir_Putin_0031.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0044.jpg,1
1852,demo\Data\LFW_Demo\Richard_Virenque_0004.jpg,demo\Data\LFW_Demo\Richard_Virenque_0005.jpg,1
6144,demo\Data\LFW_Demo\Guillermo_Coria_0021.jpg,demo\Data\LFW_Demo\George_W_Bush_0327.jpg,0
6398,demo\Data\LFW_Demo\Bruce_Springsteen_0002.jpg,demo\Data\LFW_Demo\Roh_Moo-hyun_0015.jpg,0
2105,demo\Data\LFW_Demo\Guillermo_Coria_0013.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0011.jpg,1
133,demo\Data\LFW_Demo\Vladimir_Putin_0012.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0041.jpg,1
5236,demo\Data\LFW_Demo\Samira_Makhmalbaf_0002.jpg,demo\Data\LFW_Demo\Eli_Stutsman_0001.jpg,0
5029,demo\Data\LFW_Demo\Dionyssis_Georgiadis_0001.jpg,demo\Data\LFW_Demo\Vaclav_Havel_0005.jpg,0
928,demo\Data\LFW_Demo\Gwendal_Peizerat_0001.jpg,demo\Data\LFW_Demo\Larry_Brown_0005.jpg,0
823,demo\Data\LFW_Demo\Leandro_Andrade_0001.jpg,demo\Data\LFW_Demo\Zoran_Djindjic_0002.jpg,0
5964,demo\Data\LFW_Demo\Vladimir_Putin_0018.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0001.jpg,1
1531,demo\Data\LFW_Demo\Teresa_Heinz_Kerry_0001.jpg,demo\Data\LFW_Demo\Tracee_Ellis_Ross_0002.jpg,0
1214,demo\Data\LFW_Demo\Vladimir_Putin_0019.jpg,demo\Data\LFW_Demo\Bill_Clinton_0016.jpg,0
504,demo\Data\LFW_Demo\Diana_Ross_0001.jpg,demo\Data\LFW_Demo\Colin_Powell_0076.jpg,0
4285,demo\Data\LFW_Demo\Andre_Agassi_0034.jpg,demo\Data\LFW_Demo\Andre_Agassi_0016.jpg,1
1996,demo\Data\LFW_Demo\Andre_Agassi_0034.jpg,demo\Data\LFW_Demo\Andre_Agassi_0027.jpg,1
3072,demo\Data\LFW_Demo\Amelie_Mauresmo_0021.jpg,demo\Data\LFW_Demo\Leonard_Hamilton_0001.jpg,0
1958,demo\Data\LFW_Demo\Robin_Wagner_0001.jpg,demo\Data\LFW_Demo\Judd_Davies_0001.jpg,0
1384,demo\Data\LFW_Demo\Mark_Schweiker_0001.jpg,demo\Data\LFW_Demo\Bobby_Goldwater_0002.jpg,0
894,demo\Data\LFW_Demo\Saburo_Kawabuchi_0002.jpg,demo\Data\LFW_Demo\Barbara_Roberts_0001.jpg,0
4924,demo\Data\LFW_Demo\Guillermo_Coria_0022.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0003.jpg,1
455,demo\Data\LFW_Demo\Andre_Agassi_0021.jpg,demo\Data\LFW_Demo\Andre_Agassi_0015.jpg,1
5779,demo\Data\LFW_Demo\Sourav_Ganguly_0002.jpg,demo\Data\LFW_Demo\Sourav_Ganguly_0004.jpg,1
6084,demo\Data\LFW_Demo\Iain_Duncan_Smith_0003.jpg,demo\Data\LFW_Demo\Bill_Bradley_0001.jpg,0
3709,demo\Data\LFW_Demo\Guillermo_Coria_0025.jpg,demo\Data\LFW_Demo\Jacqueline_Obradors_0002.jpg,0
6059,demo\Data\LFW_Demo\Andre_Agassi_0028.jpg,demo\Data\LFW_Demo\Andre_Agassi_0011.jpg,1
4849,demo\Data\LFW_Demo\Kimberly_Stewart_0001.jpg,demo\Data\LFW_Demo\Natalie_Maines_0002.jpg,0
4748,demo\Data\LFW_Demo\Saddam_Hussein_0022.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0020.jpg,1
4268,demo\Data\LFW_Demo\Guillermo_Coria_0002.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0030.jpg,1
3522,demo\Data\LFW_Demo\Choi_Yun-yong_0001.jpg,demo\Data\LFW_Demo\John_Ruiz_0002.jpg,0
4134,demo\Data\LFW_Demo\Paul_Martin_0001.jpg,demo\Data\LFW_Demo\Paul_Martin_0007.jpg,1
3602,demo\Data\LFW_Demo\Mark_Schweiker_0002.jpg,demo\Data\LFW_Demo\Alejandro_Toledo_0015.jpg,0
713,demo\Data\LFW_Demo\Guillermo_Coria_0022.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0013.jpg,1
4186,demo\Data\LFW_Demo\Vladimir_Putin_0013.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,1
2214,demo\Data\LFW_Demo\Stepan_Demirchian_0001.jpg,demo\Data\LFW_Demo\Martha_Smith_0001.jpg,0
5301,demo\Data\LFW_Demo\Dawna_LoPiccolo_0001.jpg,demo\Data\LFW_Demo\Sergey_Lavrov_0011.jpg,0
2923,demo\Data\LFW_Demo\Guillermo_Coria_0020.jpg,demo\Data\LFW_Demo\Rick_Perry_0006.jpg,0
1810,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,demo\Data\LFW_Demo\Kim_Jin-sun_0001.jpg,0
3486,demo\Data\LFW_Demo\Saddam_Hussein_0013.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0011.jpg,1
3141,demo\Data\LFW_Demo\Vladimir_Putin_0012.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0035.jpg,1
1827,demo\Data\LFW_Demo\Horst_Koehler_0002.jpg,demo\Data\LFW_Demo\Laura_Bush_0038.jpg,0
1155,demo\Data\LFW_Demo\Vladimir_Putin_0046.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0016.jpg,1
1324,demo\Data\LFW_Demo\Michael_Douglas_0001.jpg,demo\Data\LFW_Demo\Michael_Douglas_0002.jpg,1
4312,demo\Data\LFW_Demo\Jerry_Springer_0004.jpg,demo\Data\LFW_Demo\Mikhail_Gorbachev_0002.jpg,0
510,demo\Data\LFW_Demo\Shane_Mosley_0002.jpg,demo\Data\LFW_Demo\Tom_Ridge_0015.jpg,0
1680,demo\Data\LFW_Demo\Vladimir_Putin_0021.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0003.jpg,1
499,demo\Data\LFW_Demo\Vladimir_Putin_0012.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0003.jpg,1
5953,demo\Data\LFW_Demo\Juan_Valencia_Osorio_0001.jpg,demo\Data\LFW_Demo\Carrie-Anne_Moss_0002.jpg,0
1856,demo\Data\LFW_Demo\Andre_Agassi_0005.jpg,demo\Data\LFW_Demo\Andre_Agassi_0013.jpg,1
1388,demo\Data\LFW_Demo\Barrett_Jackman_0002.jpg,demo\Data\LFW_Demo\Donna_Ralston_0001.jpg,0
5615,demo\Data\LFW_Demo\Guillermo_Coria_0017.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0003.jpg,1
3719,demo\Data\LFW_Demo\Sarah_Jessica_Parker_0006.jpg,demo\Data\LFW_Demo\Sarah_Jessica_Parker_0003.jpg,1
2386,demo\Data\LFW_Demo\Julia_Glass_0001.jpg,demo\Data\LFW_Demo\Paul_Walker_0001.jpg,0
5541,demo\Data\LFW_Demo\Vladimir_Putin_0048.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0015.jpg,1
3236,demo\Data\LFW_Demo\Vladimir_Putin_0031.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0028.jpg,1
1540,demo\Data\LFW_Demo\Richard_Virenque_0008.jpg,demo\Data\LFW_Demo\Margie_Puente_0001.jpg,0
1217,demo\Data\LFW_Demo\Vladimir_Putin_0009.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0039.jpg,1
2681,demo\Data\LFW_Demo\Paul_Martin_0001.jpg,demo\Data\LFW_Demo\Paul_Martin_0002.jpg,1
2993,demo\Data\LFW_Demo\Marvan_Atapattu_0001.jpg,demo\Data\LFW_Demo\Susilo_Bambang_Yudhoyono_0002.jpg,0
5512,demo\Data\LFW_Demo\Gordon_Brown_0005.jpg,demo\Data\LFW_Demo\Gordon_Brown_0010.jpg,1
1191,demo\Data\LFW_Demo\Vladimir_Putin_0001.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0006.jpg,1
5772,demo\Data\LFW_Demo\Vladimir_Putin_0007.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,1
5293,demo\Data\LFW_Demo\Guillermo_Coria_0017.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0007.jpg,1
1542,demo\Data\LFW_Demo\Vladimir_Putin_0030.jpg,demo\Data\LFW_Demo\Mike_Szymanczyk_0001.jpg,0
3301,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,1
3324,demo\Data\LFW_Demo\Guillermo_Coria_0010.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0002.jpg,1
2539,demo\Data\LFW_Demo\Thomas_Klestil_0001.jpg,demo\Data\LFW_Demo\Juan_Manuel_Marquez_0003.jpg,0
953,demo\Data\LFW_Demo\Lonnie_Donegan_0001.jpg,demo\Data\LFW_Demo\Naomi_Watts_0003.jpg,0
4846,demo\Data\LFW_Demo\Andre_Agassi_0024.jpg,demo\Data\LFW_Demo\Andre_Agassi_0023.jpg,1
4330,demo\Data\LFW_Demo\Patty_Duke_0001.jpg,demo\Data\LFW_Demo\Allan_Kemakeza_0001.jpg,0
732,demo\Data\LFW_Demo\Saddam_Hussein_0005.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0002.jpg,1
6570,demo\Data\LFW_Demo\Guillermo_Coria_0001.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0014.jpg,1
1156,demo\Data\LFW_Demo\Eddie_Jordan_0001.jpg,demo\Data\LFW_Demo\Paul_Tracy_0001.jpg,0
6083,demo\Data\LFW_Demo\Jamie_Cooke_0001.jpg,demo\Data\LFW_Demo\Stellan_Skarsgard_0002.jpg,0
3294,demo\Data\LFW_Demo\Yasser_Arafat_0001.jpg,demo\Data\LFW_Demo\Jessica_Alba_0001.jpg,0
2982,demo\Data\LFW_Demo\Vladimir_Putin_0040.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0016.jpg,1
5305,demo\Data\LFW_Demo\Vladimir_Putin_0001.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0027.jpg,1
5161,demo\Data\LFW_Demo\Ann_Veneman_0007.jpg,demo\Data\LFW_Demo\Edward_Said_0002.jpg,0
2156,demo\Data\LFW_Demo\Jerry_Falwell_0002.jpg,demo\Data\LFW_Demo\George_W_Bush_0284.jpg,0
1062,demo\Data\LFW_Demo\Saddam_Hussein_0008.jpg,demo\Data\LFW_Demo\Ravan_AG_Farhadi_0001.jpg,0
2616,demo\Data\LFW_Demo\Lim_Dong-won_0002.jpg,demo\Data\LFW_Demo\Pamela_Anderson_0004.jpg,0
1167,demo\Data\LFW_Demo\Guillermo_Canas_0002.jpg,demo\Data\LFW_Demo\Lucio_Gutierrez_0007.jpg,0
3222,demo\Data\LFW_Demo\Guillermo_Coria_0020.jpg,demo\Data\LFW_Demo\Colin_Powell_0103.jpg,0
3636,demo\Data\LFW_Demo\Guillermo_Coria_0002.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0009.jpg,1
5588,demo\Data\LFW_Demo\Yao_Ming_0003.jpg,demo\Data\LFW_Demo\Denys_Arcand_0001.jpg,0
2938,demo\Data\LFW_Demo\Pedro_Almodovar_0002.jpg,demo\Data\LFW_Demo\Luis_Sanchez_0001.jpg,0
4491,demo\Data\LFW_Demo\Vladimir_Putin_0031.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0012.jpg,1
3140,demo\Data\LFW_Demo\Lawrence_Vito_0001.jpg,demo\Data\LFW_Demo\Arnold_Schwarzenegger_0026.jpg,0
4980,demo\Data\LFW_Demo\Amelie_Mauresmo_0011.jpg,demo\Data\LFW_Demo\Anders_Fogh_Rasmussen_0003.jpg,0
143,demo\Data\LFW_Demo\Saddam_Hussein_0014.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0002.jpg,1
6515,demo\Data\LFW_Demo\Denise_Johnson_0002.jpg,demo\Data\LFW_Demo\Terry_Semel_0001.jpg,0
3577,demo\Data\LFW_Demo\Amelie_Mauresmo_0021.jpg,demo\Data\LFW_Demo\Mark_Gottfried_0002.jpg,0
4946,demo\Data\LFW_Demo\Ed_Rendell_0001.jpg,demo\Data\LFW_Demo\Jiri_Novak_0009.jpg,0
2782,demo\Data\LFW_Demo\Guillermo_Coria_0026.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0020.jpg,1
717,demo\Data\LFW_Demo\Vladimir_Putin_0047.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0044.jpg,1
1819,demo\Data\LFW_Demo\Vladimir_Putin_0025.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0014.jpg,1
2502,demo\Data\LFW_Demo\Yasser_Arafat_0007.jpg,demo\Data\LFW_Demo\Yasser_Arafat_0008.jpg,1
4360,demo\Data\LFW_Demo\Amelie_Mauresmo_0014.jpg,demo\Data\LFW_Demo\Donald_Rumsfeld_0102.jpg,0
4171,demo\Data\LFW_Demo\Jon_Corzine_0003.jpg,demo\Data\LFW_Demo\Billy_Boyd_0001.jpg,0
395,demo\Data\LFW_Demo\Jerry_Falwell_0002.jpg,demo\Data\LFW_Demo\George_W_Bush_0188.jpg,0
5731,demo\Data\LFW_Demo\Hamzah_Haz_0001.jpg,demo\Data\LFW_Demo\Kevin_Hearn_0001.jpg,0
6353,demo\Data\LFW_Demo\Amelie_Mauresmo_0009.jpg,demo\Data\LFW_Demo\Luiz_Inacio_Lula_da_Silva_0014.jpg,0
4492,demo\Data\LFW_Demo\Joe_Torre_0002.jpg,demo\Data\LFW_Demo\Brian_Cashman_0001.jpg,0
1365,demo\Data\LFW_Demo\Sandra_Ceccarelli_0001.jpg,demo\Data\LFW_Demo\Amy_Pascal_0001.jpg,0
5981,demo\Data\LFW_Demo\Hans_Peter_Briegel_0001.jpg,demo\Data\LFW_Demo\Lleyton_Hewitt_0004.jpg,0
595,demo\Data\LFW_Demo\Vladimir_Putin_0010.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0013.jpg,1
3952,demo\Data\LFW_Demo\Richard_Virenque_0002.jpg,demo\Data\LFW_Demo\Richard_Virenque_0003.jpg,1
5392,demo\Data\LFW_Demo\Andre_Agassi_0006.jpg,demo\Data\LFW_Demo\Andre_Agassi_0030.jpg,1
5917,demo\Data\LFW_Demo\Saddam_Hussein_0014.jpg,demo\Data\LFW_Demo\Habib_Rizieq_0004.jpg,0
4968,demo\Data\LFW_Demo\Michael_Andretti_0001.jpg,demo\Data\LFW_Demo\Troy_Aikman_0001.jpg,0
2914,demo\Data\LFW_Demo\Andre_Agassi_0036.jpg,demo\Data\LFW_Demo\Andre_Agassi_0035.jpg,1
2326,demo\Data\LFW_Demo\Sarah_Weddington_0001.jpg,demo\Data\LFW_Demo\Joaquim_Rodriguez_0001.jpg,0
5644,demo\Data\LFW_Demo\Andre_Agassi_0019.jpg,demo\Data\LFW_Demo\Mike_Krzyzewski_0004.jpg,0
3766,demo\Data\LFW_Demo\Julia_Glass_0001.jpg,demo\Data\LFW_Demo\Terrell_Suggs_0001.jpg,0
3440,demo\Data\LFW_Demo\Vladimir_Putin_0026.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0006.jpg,1
3851,demo\Data\LFW_Demo\Guillermo_Coria_0001.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0025.jpg,1
4132,demo\Data\LFW_Demo\Itzhak_Perlman_0001.jpg,demo\Data\LFW_Demo\Naomi_Watts_0013.jpg,0
6021,demo\Data\LFW_Demo\Andy_Dick_0001.jpg,demo\Data\LFW_Demo\Alessandra_Cerna_0001.jpg,0
2143,demo\Data\LFW_Demo\Vladimir_Putin_0012.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0025.jpg,1
6056,demo\Data\LFW_Demo\Vladimir_Putin_0030.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0003.jpg,1
5073,demo\Data\LFW_Demo\Chuck_Amato_0001.jpg,demo\Data\LFW_Demo\Julianne_Moore_0009.jpg,0
1571,demo\Data\LFW_Demo\Guillermo_Coria_0022.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0004.jpg,1
4079,demo\Data\LFW_Demo\Mel_Brooks_0001.jpg,demo\Data\LFW_Demo\John_Allen_Muhammad_0006.jpg,0
1122,demo\Data\LFW_Demo\Vladimir_Putin_0032.jpg,demo\Data\LFW_Demo\Winona_Ryder_0017.jpg,0
2786,demo\Data\LFW_Demo\Martina_Hingis_0001.jpg,demo\Data\LFW_Demo\Dan_Morales_0002.jpg,0
2967,demo\Data\LFW_Demo\Andre_Agassi_0029.jpg,demo\Data\LFW_Demo\Andre_Agassi_0010.jpg,1
2504,demo\Data\LFW_Demo\Vladimir_Putin_0044.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0022.jpg,1
3465,demo\Data\LFW_Demo\Doug_Duncan_0002.jpg,demo\Data\LFW_Demo\Doug_Duncan_0001.jpg,1
675,demo\Data\LFW_Demo\Vladimir_Putin_0005.jpg,demo\Data\LFW_Demo\Roger_Moore_0003.jpg,0
2808,demo\Data\LFW_Demo\Vladimir_Putin_0014.jpg,demo\Data\LFW_Demo\Jorma_Huhtala_0001.jpg,0
3348,demo\Data\LFW_Demo\Andre_Agassi_0017.jpg,demo\Data\LFW_Demo\Andre_Agassi_0028.jpg,1
728,demo\Data\LFW_Demo\Carlos_Vives_0004.jpg,demo\Data\LFW_Demo\Howard_Dean_0001.jpg,0
412,demo\Data\LFW_Demo\Guillermo_Coria_0029.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0003.jpg,1
3146,demo\Data\LFW_Demo\Alan_Tang_Kwong-wing_0001.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0016.jpg,0
1516,demo\Data\LFW_Demo\Michael_Ballack_0003.jpg,demo\Data\LFW_Demo\Eduardo_Duhalde_0008.jpg,0
5745,demo\Data\LFW_Demo\Andre_Agassi_0001.jpg,demo\Data\LFW_Demo\Andre_Agassi_0036.jpg,1
825,demo\Data\LFW_Demo\Guillermo_Coria_0010.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0018.jpg,1
3267,demo\Data\LFW_Demo\Kaio_Almeida_0001.jpg,demo\Data\LFW_Demo\Ariel_Sharon_0025.jpg,0
3974,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,demo\Data\LFW_Demo\George_W_Bush_0481.jpg,0
616,demo\Data\LFW_Demo\Andre_Agassi_0031.jpg,demo\Data\LFW_Demo\Andre_Agassi_0024.jpg,1
114,demo\Data\LFW_Demo\Paul_Martin_0005.jpg,demo\Data\LFW_Demo\Gerhard_Schroeder_0007.jpg,0
417,demo\Data\LFW_Demo\Hermann_Maier_0001.jpg,demo\Data\LFW_Demo\Hermann_Maier_0002.jpg,1
3069,demo\Data\LFW_Demo\Amelie_Mauresmo_0007.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0018.jpg,1
1625,demo\Data\LFW_Demo\Steve_Spurrier_0001.jpg,demo\Data\LFW_Demo\Noor_Mohammed_0001.jpg,0
6512,demo\Data\LFW_Demo\Sharon_Frey_0001.jpg,demo\Data\LFW_Demo\Tony_Blair_0002.jpg,0
4185,demo\Data\LFW_Demo\Vladimir_Putin_0001.jpg,demo\Data\LFW_Demo\Stacy_Dragila_0001.jpg,0
2896,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0023.jpg,0
6132,demo\Data\LFW_Demo\Andre_Agassi_0021.jpg,demo\Data\LFW_Demo\Andre_Agassi_0019.jpg,1
2082,demo\Data\LFW_Demo\Thanongsak_Tuvinan_0001.jpg,demo\Data\LFW_Demo\Jean_Chretien_0051.jpg,0
753,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0026.jpg,1
2546,demo\Data\LFW_Demo\Kara_Lynn_Joyce_0001.jpg,demo\Data\LFW_Demo\Richard_Gere_0009.jpg,0
3969,demo\Data\LFW_Demo\Tamara_Brooks_0002.jpg,demo\Data\LFW_Demo\Tamara_Brooks_0001.jpg,1
3373,demo\Data\LFW_Demo\Jonathan_Edwards_0006.jpg,demo\Data\LFW_Demo\Anne_McLellan_0003.jpg,0
5726,demo\Data\LFW_Demo\Dick_Jauron_0001.jpg,demo\Data\LFW_Demo\Tim_Lopes_0001.jpg,0
4107,demo\Data\LFW_Demo\Lawrence_Di_Rita_0001.jpg,demo\Data\LFW_Demo\John_Lithgow_0001.jpg,0
2444,demo\Data\LFW_Demo\Guillermo_Coria_0010.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0004.jpg,1
4380,demo\Data\LFW_Demo\Vladimir_Putin_0031.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0034.jpg,1
1066,demo\Data\LFW_Demo\Mother_Teresa_0001.jpg,demo\Data\LFW_Demo\Sam_Gerald_0001.jpg,0
3913,demo\Data\LFW_Demo\Amelie_Mauresmo_0008.jpg,demo\Data\LFW_Demo\Tammy_Lynn_Michaels_0002.jpg,0
5287,demo\Data\LFW_Demo\Sven_Ottke_0001.jpg,demo\Data\LFW_Demo\Emile_Lahoud_0001.jpg,0
5536,demo\Data\LFW_Demo\Bob_Graham_0001.jpg,demo\Data\LFW_Demo\Natalia_Vodonova_0001.jpg,0
5387,demo\Data\LFW_Demo\Vladimir_Putin_0017.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0033.jpg,1
5732,demo\Data\LFW_Demo\Guillermo_Coria_0028.jpg,demo\Data\LFW_Demo\George_W_Bush_0179.jpg,0
3498,demo\Data\LFW_Demo\Andy_Dick_0001.jpg,demo\Data\LFW_Demo\Jon_Gruden_0004.jpg,0
2738,demo\Data\LFW_Demo\Vladimir_Putin_0042.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0041.jpg,1
5052,demo\Data\LFW_Demo\Mike_Myers_0002.jpg,demo\Data\LFW_Demo\Lleyton_Hewitt_0041.jpg,0
4000,demo\Data\LFW_Demo\Vladimir_Putin_0030.jpg,demo\Data\LFW_Demo\Yoko_Ono_0002.jpg,0
1568,demo\Data\LFW_Demo\Guillermo_Coria_0007.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0019.jpg,1
2427,demo\Data\LFW_Demo\Andre_Agassi_0012.jpg,demo\Data\LFW_Demo\Andre_Agassi_0015.jpg,1
3746,demo\Data\LFW_Demo\Guillermo_Coria_0003.jpg,demo\Data\LFW_Demo\Parris_Glendening_0002.jpg,0
6087,demo\Data\LFW_Demo\Andre_Agassi_0020.jpg,demo\Data\LFW_Demo\Megawati_Sukarnoputri_0028.jpg,0
1687,demo\Data\LFW_Demo\Dionyssis_Georgiadis_0001.jpg,demo\Data\LFW_Demo\George_W_Bush_0151.jpg,0
851,demo\Data\LFW_Demo\Sourav_Ganguly_0004.jpg,demo\Data\LFW_Demo\Shoshana_Johnson_0001.jpg,0
3546,demo\Data\LFW_Demo\Amelie_Mauresmo_0004.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0021.jpg,1
895,demo\Data\LFW_Demo\Vladimir_Putin_0004.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0009.jpg,1
4592,demo\Data\LFW_Demo\Charles_Tannok_0001.jpg,demo\Data\LFW_Demo\Michael_J_Sheehan_0002.jpg,0
5878,demo\Data\LFW_Demo\Jonathan_Edwards_0004.jpg,demo\Data\LFW_Demo\Taha_Yassin_Ramadan_0007.jpg,0
